ID,CHURN,Gender,Status,Children,Est Income,Car Owner,Age,LongDistance,International,Local,Dropped,Paymethod,LocalBilltype,LongDistanceBilltype,Usage,RatePlan
1242,"F","F","M",0.000000,77000.000000,"N",63.353333,29.640000,0.000000,90.180000,4.000000,"Auto","FreeLocal","Intnl_discount",119.820000,4.000000
1243,"T","M","D",0.000000,2056.060000,"Y",18.940000,24.070000,6.980000,27.750000,0.000000,"Auto","Budget","Standard",58.800000,3.000000
1244,"F","F","M",2.000000,7776.600000,"N",35.706667,25.870000,0.000000,68.330000,0.000000,"CC","FreeLocal","Standard",94.200000,1.000000
1245,"F","M","M",1.000000,2067.820000,"N",47.853333,15.250000,0.000000,70.650000,0.000000,"CC","Budget","Intnl_discount",85.900000,4.000000
1246,"T","M","S",0.000000,78000.000000,"N",46.000000,4.580000,7.660000,8.490000,0.000000,"CC","Budget","Standard",20.740000,4.000000
1248,"F","F","M",2.000000,69343.300000,"N",42.166667,6.360000,0.000000,15.540000,0.000000,"CC","FreeLocal","Standard",21.910000,1.000000
1249,"F","F","M",0.000000,83287.000000,"N",42.000000,0.570000,0.000000,23.890000,2.000000,"Auto","Budget","Standard",24.460000,3.000000
1252,"F","F","M",0.000000,14932.500000,"N",70.000000,4.910000,0.000000,6.500000,0.000000,"CC","Budget","Intnl_discount",11.420000,3.000000
1253,"F","F","S",0.000000,27498.100000,"N",70.000000,2.200000,0.000000,9.880000,0.000000,"CC","Budget","Intnl_discount",12.080000,2.000000
1255,"F","F","M",2.000000,21419.900000,"N",59.833333,26.390000,0.000000,103.120000,0.000000,"CC","FreeLocal","Standard",129.510000,4.000000
1256,"F","F","M",2.000000,30665.200000,"Y",22.880000,5.830000,8.320000,63.280000,0.000000,"Auto","FreeLocal","Standard",77.440000,3.000000
1257,"F","F","M",1.000000,68000.000000,"Y",44.000000,6.080000,0.000000,30.950000,0.000000,"Auto","FreeLocal","Intnl_discount",37.040000,1.000000
1258,"F","F","M",2.000000,50561.300000,"N",62.000000,16.600000,0.000000,113.310000,1.000000,"CH","Budget","Standard",129.910000,3.000000
1260,"T","F","S",2.000000,23464.000000,"Y",55.000000,22.430000,0.000000,41.710000,0.000000,"CC","Budget","Intnl_discount",64.140000,3.000000
1261,"F","F","M",2.000000,194.570000,"N",41.000000,28.260000,0.000000,38.950000,0.000000,"CC","FreeLocal","Standard",67.210000,4.000000
1262,"F","F","M",1.000000,98680.400000,"Y",62.000000,17.580000,0.000000,8.850000,0.000000,"CH","FreeLocal","Intnl_discount",26.440000,1.000000
1263,"T","M","M",0.000000,65619.700000,"Y",46.000000,13.560000,0.000000,144.660000,0.000000,"CC","Budget","Standard",158.220000,3.000000
1264,"F","F","M",1.000000,95620.300000,"Y",41.000000,10.910000,0.000000,93.610000,0.000000,"CC","Budget","Standard",104.530000,3.000000
1265,"F","F","D",1.000000,85275.000000,"N",70.000000,22.480000,0.000000,151.610000,0.000000,"Auto","FreeLocal","Intnl_discount",174.090000,3.000000
1266,"F","F","M",1.000000,66921.400000,"Y",61.000000,15.700000,0.000000,8.970000,0.000000,"CC","FreeLocal","Intnl_discount",24.670000,3.000000
1267,"F","F","M",1.000000,98453.600000,"Y",55.000000,13.720000,0.000000,11.650000,0.000000,"Auto","FreeLocal","Standard",25.380000,2.000000
1268,"F","F","M",2.000000,94026.800000,"Y",27.746667,25.000000,0.000000,10.620000,0.000000,"CC","FreeLocal","Intnl_discount",35.630000,3.000000
1270,"F","F","S",2.000000,57420.000000,"Y",42.000000,25.180000,0.000000,252.530000,1.000000,"Auto","Budget","Standard",277.720000,3.000000
1271,"T","M","M",0.000000,80000.000000,"N",56.193333,3.930000,3.730000,26.690000,1.000000,"CC","FreeLocal","Standard",34.350000,1.000000
1273,"F","M","M",2.000000,47639.100000,"N",61.000000,17.480000,0.000000,39.620000,0.000000,"CC","Budget","Intnl_discount",57.110000,4.000000
1274,"F","F","M",2.000000,63234.500000,"Y",52.360000,0.000000,0.000000,1.160000,0.000000,"CH","FreeLocal","Intnl_discount",1.160000,4.000000
1275,"F","F","S",2.000000,46945.000000,"N",65.000000,18.960000,4.620000,26.010000,0.000000,"CC","Budget","Standard",49.600000,2.000000
1276,"F","M","M",0.000000,3911.900000,"N",59.000000,5.720000,8.480000,25.140000,0.000000,"CC","Budget","Intnl_discount",39.360000,1.000000
1277,"F","F","M",0.000000,71816.100000,"Y",60.000000,26.570000,0.000000,25.260000,0.000000,"CC","FreeLocal","Standard",51.830000,4.000000
1278,"F","F","M",2.000000,18296.400000,"Y",42.626667,0.080000,0.000000,10.390000,0.000000,"CC","FreeLocal","Standard",10.470000,1.000000
1279,"T","F","S",0.000000,39461.000000,"N",22.226667,22.870000,0.280000,103.520000,1.000000,"CC","FreeLocal","Standard",126.680000,2.000000
1280,"F","F","M",1.000000,71502.500000,"N",57.000000,0.000000,0.000000,0.680000,0.000000,"CC","FreeLocal","Standard",0.680000,2.000000
1281,"F","F","S",1.000000,66000.000000,"N",52.000000,22.820000,0.000000,63.290000,0.000000,"Auto","FreeLocal","Standard",86.120000,4.000000
1282,"F","F","M",1.000000,95011.500000,"N",52.000000,0.000000,0.000000,2.830000,0.000000,"CC","FreeLocal","Standard",2.830000,2.000000
1283,"F","M","M",1.000000,47371.000000,"Y",54.960000,4.980000,7.690000,258.290000,0.000000,"CC","Budget","Intnl_discount",270.970000,2.000000
1284,"F","F","M",2.000000,52957.000000,"Y",39.746667,25.790000,0.000000,125.520000,2.000000,"CH","FreeLocal","Standard",151.320000,4.000000
1285,"F","F","S",2.000000,86747.100000,"N",64.853333,20.150000,0.000000,37.240000,0.000000,"Auto","Budget","Standard",57.400000,3.000000
1286,"F","F","M",0.000000,57942.400000,"N",50.313333,19.350000,0.000000,105.330000,0.000000,"CH","Budget","Intnl_discount",124.690000,3.000000
1287,"F","F","M",1.000000,87404.600000,"N",63.186667,21.630000,0.000000,139.200000,0.000000,"Auto","Budget","Standard",160.840000,4.000000
1288,"F","M","S",2.000000,20919.000000,"N",55.000000,6.260000,4.920000,153.360000,0.000000,"CC","FreeLocal","Intnl_discount",164.540000,1.000000
1289,"F","F","M",2.000000,85394.000000,"Y",20.160000,19.280000,2.020000,14.380000,1.000000,"Auto","Budget","Intnl_discount",35.690000,4.000000
1290,"T","F","S",0.000000,2121.360000,"N",39.786667,2.020000,0.000000,36.780000,1.000000,"CC","FreeLocal","Standard",38.800000,1.000000
1291,"F","F","M",2.000000,63566.100000,"Y",56.300000,7.940000,0.000000,65.090000,0.000000,"CH","Budget","Intnl_discount",73.030000,3.000000
1292,"F","F","M",0.000000,52089.600000,"N",48.000000,10.810000,0.000000,13.050000,0.000000,"CC","FreeLocal","Standard",23.870000,2.000000
1293,"F","F","S",1.000000,58328.800000,"N",65.000000,7.370000,0.000000,123.880000,0.000000,"CC","FreeLocal","Standard",131.250000,3.000000
1294,"F","F","S",0.000000,89813.600000,"N",12.846667,14.940000,1.960000,149.260000,0.000000,"CC","FreeLocal","Intnl_discount",166.180000,4.000000
1296,"F","F","M",2.000000,82644.200000,"Y",33.493333,21.970000,0.000000,19.880000,0.000000,"CC","FreeLocal","Intnl_discount",41.850000,2.000000
1297,"T","F","S",1.000000,27783.600000,"N",14.040000,4.970000,6.530000,18.070000,0.000000,"CC","FreeLocal","Standard",29.580000,2.000000
1298,"F","F","S",1.000000,86252.800000,"Y",59.000000,1.460000,0.000000,43.970000,0.000000,"CC","Budget","Standard",45.440000,4.000000
1299,"F","F","M",1.000000,38738.300000,"N",60.000000,11.550000,0.000000,48.180000,0.000000,"CC","Budget","Intnl_discount",59.730000,1.000000
1300,"F","F","M",2.000000,60485.500000,"N",41.666667,11.700000,0.000000,28.700000,0.000000,"Auto","Budget","Intnl_discount",40.410000,4.000000
1301,"T","F","M",1.000000,56722.800000,"N",60.593333,17.370000,6.210000,51.170000,0.000000,"CC","FreeLocal","Standard",74.770000,4.000000
1302,"T","F","M",0.000000,55000.000000,"N",48.373333,0.370000,0.000000,28.660000,0.000000,"CC","FreeLocal","Standard",29.040000,4.000000
1303,"F","F","M",2.000000,809.430000,"Y",31.913333,0.000000,0.000000,2.890000,0.000000,"CH","FreeLocal","Intnl_discount",2.890000,1.000000
1304,"T","M","S",1.000000,76529.800000,"N",58.280000,18.460000,5.360000,20.050000,0.000000,"CC","Budget","Standard",43.890000,2.000000
1305,"F","F","M",2.000000,34577.700000,"N",63.253333,29.180000,0.000000,116.570000,3.000000,"CH","Budget","Standard",145.750000,2.000000
1306,"T","M","M",0.000000,23000.000000,"Y",61.020000,28.920000,0.000000,45.470000,0.000000,"CH","Budget","Standard",74.400000,4.000000
1307,"F","F","M",0.000000,77000.000000,"N",55.000000,27.560000,0.000000,45.460000,0.000000,"Auto","Budget","Standard",73.020000,1.000000
1308,"T","F","S",2.000000,19008.400000,"Y",52.166667,10.540000,0.000000,137.190000,0.000000,"CC","FreeLocal","Standard",147.740000,1.000000
1309,"F","F","M",0.000000,98056.300000,"N",55.966667,23.700000,0.000000,126.960000,0.000000,"Auto","FreeLocal","Standard",150.670000,3.000000
1310,"T","M","M",0.000000,73400.000000,"Y",53.213333,0.000000,0.000000,2.210000,0.000000,"CH","Budget","Standard",2.210000,1.000000
1311,"F","F","M",0.000000,53432.200000,"Y",57.000000,12.560000,0.000000,83.480000,0.000000,"CH","FreeLocal","Standard",96.040000,1.000000
1312,"T","M","M",0.000000,78894.200000,"N",52.740000,2.000000,1.410000,43.230000,0.000000,"CH","Budget","Intnl_discount",46.650000,3.000000
1313,"T","M","S",1.000000,16432.100000,"Y",20.920000,20.410000,8.890000,80.470000,0.000000,"CH","Budget","Intnl_discount",109.780000,3.000000
1314,"T","M","M",0.000000,62797.900000,"N",54.446667,8.320000,4.280000,55.480000,0.000000,"CH","Budget","Intnl_discount",68.090000,3.000000
1315,"T","M","S",1.000000,71329.900000,"Y",42.233333,14.270000,3.550000,45.920000,0.000000,"CC","Budget","Standard",63.750000,1.000000
1316,"F","F","S",0.000000,91498.900000,"N",52.000000,21.520000,0.000000,25.350000,0.000000,"CC","Budget","Standard",46.880000,2.000000
1317,"T","M","S",0.000000,3601.710000,"N",49.266667,9.570000,4.190000,111.840000,0.000000,"Auto","Budget","Intnl_discount",125.600000,4.000000
1318,"F","F","S",1.000000,33084.300000,"Y",50.313333,19.770000,0.000000,105.280000,0.000000,"CH","Budget","Standard",125.050000,1.000000
1319,"T","F","S",0.000000,20913.600000,"N",53.013333,22.990000,7.160000,65.770000,0.000000,"CC","FreeLocal","Standard",95.930000,1.000000
1320,"F","M","M",0.000000,62724.500000,"Y",55.000000,21.990000,8.290000,52.400000,0.000000,"Auto","FreeLocal","Standard",82.690000,4.000000
1321,"F","F","S",1.000000,49553.900000,"Y",48.000000,29.940000,0.000000,48.600000,0.000000,"CC","FreeLocal","Standard",78.540000,1.000000
1322,"T","F","S",1.000000,540.400000,"Y",39.213333,12.340000,0.000000,7.750000,0.000000,"Auto","Budget","Intnl_discount",20.100000,4.000000
1323,"T","F","M",0.000000,57255.400000,"N",27.000000,27.050000,1.980000,78.370000,1.000000,"CC","FreeLocal","Standard",107.410000,1.000000
1324,"F","F","S",1.000000,71941.500000,"Y",45.000000,7.990000,7.340000,87.880000,0.000000,"CH","FreeLocal","Standard",103.210000,3.000000
1325,"T","F","S",2.000000,72583.000000,"Y",22.000000,5.970000,8.210000,27.120000,1.000000,"CH","FreeLocal","Standard",41.300000,2.000000
1326,"F","M","M",2.000000,67339.800000,"N",17.006667,27.830000,5.190000,48.690000,0.000000,"CC","FreeLocal","Intnl_discount",81.720000,3.000000
1327,"F","F","M",1.000000,88759.500000,"N",60.000000,29.300000,0.000000,114.620000,1.000000,"CC","FreeLocal","Standard",143.930000,2.000000
1328,"T","M","M",1.000000,75799.900000,"N",46.380000,22.240000,7.020000,64.800000,0.000000,"CC","FreeLocal","Intnl_discount",94.060000,2.000000
1329,"T","F","S",2.000000,15688.500000,"N",53.060000,14.390000,0.000000,8.030000,0.000000,"CC","Budget","Standard",22.420000,1.000000
1330,"T","F","S",0.000000,43382.300000,"N",16.073333,29.670000,8.760000,99.940000,0.000000,"CH","FreeLocal","Standard",138.370000,4.000000
1331,"T","M","S",0.000000,2805.010000,"Y",25.000000,19.930000,6.460000,11.680000,0.000000,"CC","FreeLocal","Intnl_discount",38.080000,1.000000
1332,"T","F","S",0.000000,5185.310000,"N",62.053333,16.390000,5.990000,30.510000,0.000000,"CC","FreeLocal","Intnl_discount",52.900000,3.000000
1333,"T","F","S",0.000000,42000.000000,"N",16.060000,26.010000,0.000000,108.440000,0.000000,"CC","Budget","Standard",134.450000,2.000000
1334,"T","F","S",0.000000,38000.000000,"N",22.433333,22.960000,8.280000,75.270000,0.000000,"CH","Budget","Intnl_discount",106.530000,2.000000
1335,"T","F","M",1.000000,81641.200000,"Y",19.000000,13.930000,6.610000,78.210000,0.000000,"CC","FreeLocal","Standard",98.760000,2.000000
1336,"F","F","M",2.000000,80087.700000,"N",41.920000,8.740000,0.000000,22.820000,0.000000,"CC","FreeLocal","Standard",31.560000,4.000000
1337,"F","F","M",2.000000,59691.300000,"N",38.040000,21.940000,0.000000,256.700000,0.000000,"CC","Budget","Standard",278.650000,3.000000
1339,"T","F","S",2.000000,11251.100000,"Y",43.000000,28.420000,0.000000,113.480000,0.000000,"CC","FreeLocal","Standard",141.910000,2.000000
1341,"T","M","M",0.000000,70908.700000,"N",49.620000,7.700000,4.550000,43.200000,0.000000,"CC","FreeLocal","Standard",55.470000,1.000000
1342,"T","M","S",0.000000,94928.300000,"N",40.180000,14.420000,5.610000,73.740000,0.000000,"CC","FreeLocal","Standard",93.780000,1.000000
1344,"F","F","M",2.000000,50622.300000,"N",40.460000,20.450000,2.070000,90.190000,0.000000,"Auto","FreeLocal","Standard",112.720000,3.000000
1346,"T","M","M",0.000000,78000.000000,"Y",50.000000,16.200000,4.270000,18.840000,0.000000,"CH","FreeLocal","Intnl_discount",39.320000,2.000000
1350,"T","M","M",1.000000,78000.000000,"Y",52.266667,29.550000,0.000000,62.810000,0.000000,"CH","Budget","Standard",92.370000,2.000000
1352,"F","F","S",2.000000,93559.100000,"N",57.620000,1.520000,0.000000,29.900000,0.000000,"CC","Budget","Standard",31.420000,4.000000
1353,"T","F","M",1.000000,56722.800000,"N",60.593333,17.370000,6.210000,51.170000,0.000000,"CC","FreeLocal","Standard",74.770000,4.000000
1355,"F","M","M",1.000000,80000.000000,"N",39.000000,0.000000,0.000000,3.220000,0.000000,"CC","Budget","Intnl_discount",3.220000,2.000000
1356,"T","F","S",2.000000,3416.620000,"Y",22.760000,18.970000,0.000000,104.730000,0.000000,"CC","Budget","Standard",123.700000,2.000000
1357,"F","F","M",0.000000,73069.100000,"Y",55.633333,0.170000,0.000000,10.220000,0.000000,"Auto","Budget","Standard",10.390000,4.000000
1358,"T","M","M",0.000000,80000.000000,"Y",53.213333,15.270000,0.000000,25.620000,0.000000,"CC","FreeLocal","Standard",40.900000,4.000000
1359,"F","F","M",2.000000,8032.160000,"N",45.666667,29.680000,0.000000,59.080000,0.000000,"CC","FreeLocal","Standard",88.770000,1.000000
1360,"F","F","S",0.000000,93454.300000,"Y",48.533333,18.940000,0.000000,25.180000,0.000000,"Auto","FreeLocal","Standard",44.130000,1.000000
1361,"T","M","M",0.000000,5745.000000,"Y",15.380000,26.400000,0.000000,17.710000,0.000000,"CC","FreeLocal","Standard",44.110000,3.000000
1362,"F","F","S",0.000000,83287.000000,"N",60.000000,0.410000,7.350000,208.190000,0.000000,"Auto","Budget","Standard",215.960000,1.000000
1363,"F","F","S",0.000000,92564.100000,"Y",49.133333,23.170000,0.000000,51.680000,0.000000,"Auto","FreeLocal","Standard",74.860000,1.000000
1365,"T","M","S",0.000000,70000.000000,"Y",48.000000,4.910000,3.140000,82.190000,0.000000,"CH","Budget","Intnl_discount",90.250000,3.000000
1367,"F","F","M",2.000000,48322.500000,"Y",49.333333,6.690000,0.000000,43.600000,0.000000,"CC","FreeLocal","Standard",50.290000,2.000000
1369,"F","M","S",2.000000,78373.500000,"N",35.346667,6.970000,8.910000,184.020000,0.000000,"Auto","Budget","Standard",199.910000,2.000000
1370,"F","F","M",2.000000,81913.800000,"Y",49.660000,6.700000,0.000000,46.330000,0.000000,"CC","FreeLocal","Standard",53.030000,2.000000
1373,"T","F","S",0.000000,919.930000,"N",38.260000,27.280000,0.000000,93.420000,0.000000,"CH","Budget","Standard",120.710000,2.000000
1374,"F","F","M",2.000000,69486.800000,"N",30.946667,7.720000,0.000000,9.390000,1.000000,"CC","Budget","Standard",17.110000,1.000000
1375,"F","F","M",2.000000,24482.800000,"N",33.533333,0.000000,0.000000,2.000000,0.000000,"CH","Budget","Intnl_discount",2.000000,1.000000
1377,"F","F","M",0.000000,14573.600000,"N",64.606667,26.610000,0.000000,236.970000,0.000000,"CC","Budget","Standard",263.580000,4.000000
1378,"F","F","M",2.000000,92103.800000,"N",52.153333,7.420000,0.000000,7.430000,0.000000,"CC","Budget","Standard",14.860000,2.000000
1379,"T","F","S",2.000000,8392.140000,"Y",36.680000,25.030000,7.330000,54.800000,0.000000,"CH","Budget","Intnl_discount",87.160000,3.000000
1380,"T","F","S",0.000000,17138.200000,"N",63.786667,20.010000,0.000000,84.670000,0.000000,"CC","FreeLocal","Intnl_discount",104.690000,4.000000
1382,"F","F","M",2.000000,47010.100000,"N",57.406667,2.540000,0.000000,164.760000,0.000000,"CC","Budget","Intnl_discount",167.310000,1.000000
1384,"F","F","D",1.000000,67239.400000,"N",44.433333,12.890000,0.000000,53.810000,0.000000,"Auto","FreeLocal","Intnl_discount",66.700000,4.000000
1385,"T","M","M",1.000000,69406.700000,"Y",46.826667,6.900000,7.210000,128.100000,1.000000,"CC","FreeLocal","Standard",142.230000,4.000000
1387,"F","F","M",2.000000,83259.300000,"N",50.880000,0.000000,0.000000,4.460000,0.000000,"CC","Budget","Standard",4.460000,1.000000
1394,"F","F","M",2.000000,2185.600000,"N",52.513333,7.120000,0.000000,20.950000,1.000000,"CH","Budget","Standard",28.070000,3.000000
1396,"T","M","M",1.000000,76511.300000,"N",62.080000,21.680000,3.460000,17.370000,0.000000,"CC","FreeLocal","Standard",42.520000,3.000000
1398,"T","F","M",1.000000,35000.000000,"N",22.000000,27.000000,0.000000,8.840000,0.000000,"CH","FreeLocal","Standard",34.610000,3.000000
1399,"F","F","M",2.000000,11234.700000,"Y",49.046667,0.690000,0.000000,112.720000,0.000000,"CC","Budget","Standard",113.420000,3.000000
1401,"F","F","M",2.000000,36660.900000,"Y",39.960000,0.000000,0.000000,3.360000,1.000000,"CH","Budget","Intnl_discount",3.360000,3.000000
1403,"F","F","M",2.000000,68462.800000,"N",34.400000,24.390000,5.930000,60.510000,0.000000,"CC","FreeLocal","Standard",90.840000,4.000000
1406,"F","F","M",2.000000,72841.300000,"N",47.020000,10.360000,0.000000,72.160000,0.000000,"CC","Budget","Standard",82.530000,3.000000
1407,"F","F","M",2.000000,63670.800000,"Y",46.146667,27.390000,0.000000,51.470000,0.000000,"Auto","FreeLocal","Standard",78.870000,2.000000
1408,"T","M","S",0.000000,66666.000000,"N",77.000000,29.730000,5.240000,35.730000,0.000000,"CC","Budget","Standard",70.700000,3.000000
1409,"F","F","S",1.000000,77000.000000,"Y",45.486667,20.440000,0.000000,100.080000,0.000000,"Auto","Budget","Standard",120.530000,2.000000
1410,"F","M","M",0.000000,12387.600000,"N",56.173333,2.000000,0.000000,65.930000,0.000000,"Auto","FreeLocal","Standard",93.850000,2.000000
1412,"F","F","M",1.000000,82931.300000,"N",64.640000,19.240000,0.000000,118.000000,0.000000,"Auto","FreeLocal","Standard",137.250000,2.000000
1413,"F","F","M",2.000000,57483.900000,"N",44.026667,17.010000,0.000000,27.290000,0.000000,"CH","Budget","Standard",44.300000,3.000000
1415,"T","F","S",2.000000,21274.000000,"N",45.526667,10.870000,0.000000,32.430000,0.000000,"Auto","FreeLocal","Standard",43.310000,3.000000
1416,"F","F","M",2.000000,28267.000000,"N",30.093333,21.870000,0.000000,192.530000,0.000000,"CC","FreeLocal","Standard",214.410000,4.000000
1418,"F","F","M",2.000000,36725.100000,"N",55.793333,8.650000,9.220000,77.000000,0.000000,"CH","Budget","Standard",94.880000,3.000000
1422,"T","M","S",1.000000,94188.300000,"N",57.546667,20.860000,0.860000,19.780000,0.000000,"CC","Budget","Standard",41.510000,3.000000
